age,state,state.fips,origin,hiv,homeless.past.year,n,n.tx.comp.12mo,n.elig.tx.comp.12mo
65+ years,Colorado,8,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,US - Born,Negative,No,43,27,32
65+ years,Connecticut,9,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,US - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Connecticut,9,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,US - Born,Not Reported,No,214,105,126
65+ years,Connecticut,9,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,US - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Connecticut,9,Foreign - Born,Negative,No,38,16,23
65+ years,Connecticut,9,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,Foreign - Born,Not Reported,No,108,60,72
65+ years,Connecticut,9,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Connecticut,9,Not Reported,Not Reported,No,Suppressed,Not Applicable,Not Applicable
65+ years,Connecticut,9,Not Reported,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Delaware,10,US - Born,Negative,No,33,22,25
65+ years,Delaware,10,US - Born,Not Reported,No,77,40,44
65+ years,Delaware,10,US - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Delaware,10,Foreign - Born,Negative,No,5,2,3
65+ years,Delaware,10,Foreign - Born,Not Reported,No,15,8,10
65+ years,Delaware,10,Not Reported,Not Reported,No,Suppressed,Not Applicable,Not Applicable
65+ years,District of Columbia,11,US - Born,Negative,No,130,73,86
65+ years,District of Columbia,11,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,District of Columbia,11,US - Born,Positive,No,10,4,8
65+ years,District of Columbia,11,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
65+ years,District of Columbia,11,US - Born,Not Reported,No,38,6,12
65+ years,District of Columbia,11,US - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,District of Columbia,11,US - Born,Not Reported,Not Reported,16,0,6
65+ years,District of Columbia,11,Foreign - Born,Negative,No,24,10,15
65+ years,District of Columbia,11,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,District of Columbia,11,Foreign - Born,Not Reported,No,5,2,4
65+ years,District of Columbia,11,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,District of Columbia,11,Not Reported,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,District of Columbia,11,Not Reported,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Florida,12,US - Born,Negative,No,830,478,548
65+ years,Florida,12,US - Born,Negative,Yes,24,12,16
65+ years,Florida,12,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,US - Born,Positive,No,60,22,25
65+ years,Florida,12,US - Born,Positive,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Florida,12,US - Born,Positive,Not Reported,8,3,5
65+ years,Florida,12,US - Born,Not Reported,No,1341,630,817
65+ years,Florida,12,US - Born,Not Reported,Yes,17,7,9
65+ years,Florida,12,US - Born,Not Reported,Not Reported,204,98,137
65+ years,Florida,12,Foreign - Born,Negative,No,467,262,324
65+ years,Florida,12,Foreign - Born,Negative,Yes,5,4,4
65+ years,Florida,12,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,Foreign - Born,Positive,No,32,9,13
65+ years,Florida,12,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,Foreign - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,Foreign - Born,Not Reported,No,377,157,205
65+ years,Florida,12,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,Foreign - Born,Not Reported,Not Reported,53,29,42
65+ years,Florida,12,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Florida,12,Not Reported,Not Reported,No,14,5,7
65+ years,Florida,12,Not Reported,Not Reported,Not Reported,13,4,9
65+ years,Georgia,13,US - Born,Negative,No,546,314,374
65+ years,Georgia,13,US - Born,Negative,Yes,8,4,5
65+ years,Georgia,13,US - Born,Negative,Not Reported,9,5,5
65+ years,Georgia,13,US - Born,Positive,No,16,5,6
65+ years,Georgia,13,US - Born,Positive,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Georgia,13,US - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,US - Born,Not Reported,No,773,376,463
65+ years,Georgia,13,US - Born,Not Reported,Yes,9,3,5
65+ years,Georgia,13,US - Born,Not Reported,Not Reported,39,18,25
65+ years,Georgia,13,Foreign - Born,Negative,No,97,58,67
65+ years,Georgia,13,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,Foreign - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Georgia,13,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,Foreign - Born,Not Reported,No,49,24,33
65+ years,Georgia,13,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,Not Reported,Not Reported,No,6,2,3
65+ years,Georgia,13,Not Reported,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Georgia,13,Not Reported,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Hawaii,15,US - Born,Negative,No,13,2,4
65+ years,Hawaii,15,US - Born,Not Reported,No,236,113,157
65+ years,Hawaii,15,US - Born,Not Reported,Not Reported,13,5,9
65+ years,Hawaii,15,Foreign - Born,Negative,No,47,19,22
65+ years,Hawaii,15,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Hawaii,15,Foreign - Born,Not Reported,No,462,259,358
65+ years,Hawaii,15,Foreign - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Hawaii,15,Foreign - Born,Not Reported,Not Reported,57,22,42
65+ years,Hawaii,15,Not Reported,Not Reported,No,Suppressed,Not Applicable,Not Applicable
65+ years,Idaho,16,US - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Idaho,16,US - Born,Not Reported,No,34,17,25
65+ years,Idaho,16,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Idaho,16,Foreign - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Idaho,16,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Idaho,16,Foreign - Born,Not Reported,No,10,6,7
65+ years,Idaho,16,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Illinois,17,US - Born,Negative,No,310,166,210
65+ years,Illinois,17,US - Born,Negative,Yes,9,2,4
65+ years,Illinois,17,US - Born,Negative,Not Reported,11,3,4
65+ years,Illinois,17,US - Born,Positive,No,15,3,9
65+ years,Illinois,17,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
65+ years,Illinois,17,US - Born,Not Reported,No,1290,588,766
65+ years,Illinois,17,US - Born,Not Reported,Yes,13,8,8
65+ years,Illinois,17,US - Born,Not Reported,Not Reported,107,41,60
65+ years,Illinois,17,Foreign - Born,Negative,No,220,117,141
65+ years,Illinois,17,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Illinois,17,Foreign - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Illinois,17,Foreign - Born,Positive,No,6,2,5
65+ years,Illinois,17,Foreign - Born,Not Reported,No,441,215,283
65+ years,Illinois,17,Foreign - Born,Not Reported,Not Reported,27,10,12
65+ years,Illinois,17,Not Reported,Negative,No,Suppressed,Not Applicable,Not Applicable
65+ years,Illinois,17,Not Reported,Positive,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Illinois,17,Not Reported,Not Reported,No,91,35,50
65+ years,Illinois,17,Not Reported,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Illinois,17,Not Reported,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Indiana,18,US - Born,Negative,No,48,22,23
65+ years,Indiana,18,US - Born,Positive,No,Suppressed,Not Applicable,Not Applicable
65+ years,Indiana,18,US - Born,Not Reported,No,660,372,443
65+ years,Indiana,18,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Indiana,18,US - Born,Not Reported,Not Reported,7,1,2
65+ years,Indiana,18,Foreign - Born,Negative,No,10,2,2
65+ years,Indiana,18,Foreign - Born,Negative,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Indiana,18,Foreign - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Indiana,18,Foreign - Born,Not Reported,No,52,35,41
65+ years,Indiana,18,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Iowa,19,US - Born,Negative,No,16,8,10
65+ years,Iowa,19,US - Born,Not Reported,No,129,75,93
65+ years,Iowa,19,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Iowa,19,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Iowa,19,Foreign - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Iowa,19,Foreign - Born,Not Reported,No,29,20,24
65+ years,Iowa,19,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,US - Born,Negative,No,48,23,31
65+ years,Kansas,20,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,US - Born,Not Reported,No,122,60,82
65+ years,Kansas,20,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,US - Born,Not Reported,Not Reported,7,2,3
65+ years,Kansas,20,Foreign - Born,Negative,No,28,15,21
65+ years,Kansas,20,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,Foreign - Born,Not Reported,No,25,15,20
65+ years,Kansas,20,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Kansas,20,Not Reported,Not Reported,No,5,1,2
65+ years,Kansas,20,Not Reported,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Kentucky,21,US - Born,Negative,No,233,139,160
65+ years,Kentucky,21,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Kentucky,21,US - Born,Positive,No,Suppressed,Not Applicable,Not Applicable
65+ years,Kentucky,21,US - Born,Not Reported,No,894,508,600
65+ years,Kentucky,21,US - Born,Not Reported,Yes,8,1,5
65+ years,Kentucky,21,US - Born,Not Reported,Not Reported,13,10,11
65+ years,Kentucky,21,Foreign - Born,Negative,No,10,6,6
65+ years,Kentucky,21,Foreign - Born,Not Reported,No,19,11,14
65+ years,Kentucky,21,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Kentucky,21,Not Reported,Not Reported,No,5,2,2
65+ years,Louisiana,22,US - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Positive,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Louisiana,22,US - Born,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Foreign - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Foreign - Born,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Louisiana,22,Not Reported,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Maine,23,US - Born,Negative,No,14,8,8
65+ years,Maine,23,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Maine,23,US - Born,Not Reported,No,80,45,61
65+ years,Maine,23,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Maine,23,US - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Maine,23,Foreign - Born,Negative,No,5,3,3
65+ years,Maine,23,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Maine,23,Foreign - Born,Not Reported,No,6,2,4
65+ years,Maine,23,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Maryland,24,US - Born,Negative,No,319,203,232
65+ years,Maryland,24,US - Born,Negative,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Maryland,24,US - Born,Positive,No,10,2,4
65+ years,Maryland,24,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
65+ years,Maryland,24,US - Born,Not Reported,No,473,216,250
65+ years,Maryland,24,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Maryland,24,US - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Maryland,24,Foreign - Born,Negative,No,171,108,137
65+ years,Maryland,24,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Maryland,24,Foreign - Born,Not Reported,No,152,76,86
65+ years,Maryland,24,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Massachusetts,25,US - Born,Negative,No,42,21,28
65+ years,Massachusetts,25,US - Born,Negative,Yes,5,5,5
65+ years,Massachusetts,25,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Massachusetts,25,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Massachusetts,25,US - Born,Not Reported,No,376,222,259
65+ years,Massachusetts,25,US - Born,Not Reported,Yes,6,5,5
65+ years,Massachusetts,25,Foreign - Born,Negative,No,118,60,81
65+ years,Massachusetts,25,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Massachusetts,25,Foreign - Born,Positive,No,5,0,1
65+ years,Massachusetts,25,Foreign - Born,Not Reported,No,333,179,233
65+ years,Michigan,26,US - Born,Negative,No,140,63,76
65+ years,Michigan,26,US - Born,Negative,Not Reported,14,5,7
65+ years,Michigan,26,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Michigan,26,US - Born,Not Reported,No,755,377,459
65+ years,Michigan,26,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Michigan,26,US - Born,Not Reported,Not Reported,208,99,130
65+ years,Michigan,26,Foreign - Born,Negative,No,46,24,28
65+ years,Michigan,26,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Michigan,26,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Michigan,26,Foreign - Born,Positive,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Michigan,26,Foreign - Born,Not Reported,No,135,70,94
65+ years,Michigan,26,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Michigan,26,Foreign - Born,Not Reported,Not Reported,11,8,9
65+ years,Minnesota,27,US - Born,Negative,No,27,16,19
65+ years,Minnesota,27,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,US - Born,Not Reported,No,162,77,95
65+ years,Minnesota,27,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,US - Born,Not Reported,Not Reported,10,2,5
65+ years,Minnesota,27,Foreign - Born,Negative,No,84,43,52
65+ years,Minnesota,27,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Foreign - Born,Not Reported,No,105,53,68
65+ years,Minnesota,27,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Not Reported,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Not Reported,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Minnesota,27,Not Reported,Not Reported,Not Reported,7,5,6
65+ years,Mississippi,28,US - Born,Negative,No,740,512,580
65+ years,Mississippi,28,US - Born,Negative,Yes,5,0,2
65+ years,Mississippi,28,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Mississippi,28,US - Born,Positive,No,5,Not Applicable,Not Applicable
65+ years,Mississippi,28,US - Born,Not Reported,No,172,29,39
65+ years,Mississippi,28,US - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
65+ years,Mississippi,28,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Mississippi,28,Foreign - Born,Negative,No,18,9,14
65+ years,Mississippi,28,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Missouri,29,US - Born,Negative,No,138,71,83
65+ years,Missouri,29,US - Born,Negative,Yes,6,5,5
65+ years,Missouri,29,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Missouri,29,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Missouri,29,US - Born,Not Reported,No,578,311,378
65+ years,Missouri,29,US - Born,Not Reported,Yes,6,4,5
65+ years,Missouri,29,US - Born,Not Reported,Not Reported,107,47,63
65+ years,Missouri,29,Foreign - Born,Negative,No,37,20,25
65+ years,Missouri,29,Foreign - Born,Not Reported,No,60,35,45
65+ years,Missouri,29,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
65+ years,Montana,30,US - Born,Negative,No,13,5,6
65+ years,Montana,30,US - Born,Not Reported,No,61,34,42
65+ years,Montana,30,US - Born,Not Reported,Yes,5,2,4
65+ years,Montana,30,Foreign - Born,Not Reported,No,Suppressed,Suppressed,Suppressed
65+ years,Nebraska,31,US - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Nebraska,31,US - Born,Not Reported,No,59,30,37
65+ years,Nebraska,31,Foreign - Born,Negative,No,Suppressed,Suppressed,Suppressed
65+ years,Nebraska,31,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Nebraska,31,Foreign - Born,Not Reported,No,25,12,19
65+ years,Nevada,32,US - Born,Negative,No,93,52,66
65+ years,Nevada,32,US - Born,Negative,Yes,10,5,6
65+ years,Nevada,32,US - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Nevada,32,US - Born,Positive,No,Suppressed,Suppressed,Suppressed
65+ years,Nevada,32,US - Born,Not Reported,No,42,19,23
65+ years,Nevada,32,US - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
65+ years,Nevada,32,Foreign - Born,Negative,No,125,79,95
65+ years,Nevada,32,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
65+ years,Nevada,32,Foreign - Born,Not Reported,No,20,7,10
65+ years,Nevada,32,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
65+ years,Nevada,32,Not Reported,Negative,No,Suppressed,Not Applicable,Not Applicable
65+ years,New Hampshire,33,US - Born,Negative,No,11,3,4
65+ years,New Hampshire,33,US - Born,Positive,No,Suppressed,Not Applicable,Not Applicable
65+ years,New Hampshire,33,US - Born,Not Reported,No,38,24,24
